branch,compressor,metric,higher_is_better,compression_ratio,metric_value,chunk_size,config_note
eta,sz3,mse,False,1.1186835765838623,2.374443056396558e-06,16384,relErrorBound=1.0e-03
eta,sz3,mse,False,1.1553301811218262,6.787320216972148e-06,16384,relErrorBound=0.0e+00
eta,sz3,mse,False,1.2824522256851196,1.765610431903042e-05,16384,relErrorBound=1.0e-03
eta,sz3,mse,False,1.5548593997955322,2.2533120500156656e-05,32768,relErrorBound=1.0e-03
eta,sz3,mse,False,1.9694629907608032,2.261828558403068e-05,65536,relErrorBound=1.0e-03
eta,sz3,mse,False,2.3505969047546387,2.2685522708343345e-05,131072,relErrorBound=1.0e-03
eta,sz3,mse,False,2.633280038833618,2.2767673726775683e-05,262144,relErrorBound=1.0e-03
eta,sz3,mse,False,2.854354858398437,2.2822159735369496e-05,524288,relErrorBound=1.0e-03
eta,sz3,mse,False,2.982906103134156,2.285404480062425e-05,1048576,relErrorBound=1.0e-03
eta,sz3,mse,False,3.00386381149292,2.478218266332988e-05,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,3.119565725326538,3.059047958231531e-05,524288,relErrorBound=1.0e-03
eta,sz3,mse,False,3.2342894077301025,3.06050933431834e-05,131072,relErrorBound=1.0e-03
eta,sz3,mse,False,3.426882743835449,3.0611128750024363e-05,262144,relErrorBound=1.0e-03
eta,sz3,mse,False,3.536026954650879,3.068708610953763e-05,524288,relErrorBound=1.0e-03
eta,sz3,mse,False,3.5856857299804688,3.073477273574099e-05,1048576,relErrorBound=1.0e-03
eta,sz3,mse,False,3.611629962921143,3.337023372296244e-05,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,3.888574361801148,0.0006190877757035,262144,relErrorBound=0.0e+00
eta,sz3,mse,False,4.06035852432251,0.0006191264255903,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,4.113952159881592,0.0008328417898155,131072,relErrorBound=0.0e+00
eta,sz3,mse,False,4.257418632507324,0.0008330662967637,262144,relErrorBound=0.0e+00
eta,sz3,mse,False,4.334575653076172,0.0008333543082699,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,4.353771209716797,0.0008336376049555,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,4.949145793914795,0.0008451145258732,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,4.977776527404785,0.0030690028797835,524288,relErrorBound=1.0e-02
eta,sz3,mse,False,5.00825834274292,0.0030766008421778,1048576,relErrorBound=1.0e-02
eta,sz3,mse,False,5.0184197425842285,0.0030774448532611,1048576,relErrorBound=1.0e-02
eta,sz3,mse,False,5.30708122253418,0.0030990215018391,32768,relErrorBound=1.0e-02
eta,sz3,mse,False,5.547582149505615,0.0031030890531837,65536,relErrorBound=1.0e-02
eta,sz3,mse,False,5.790780544281006,0.0031034154817461,1048576,relErrorBound=1.0e-02
eta,sz3,mse,False,5.845199108123779,0.003363725496456,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,6.846474647521973,0.0619440972805023,65536,relErrorBound=0.0e+00
eta,sz3,mse,False,6.926624298095703,0.0619513727724552,131072,relErrorBound=0.0e+00
eta,sz3,mse,False,7.134342193603516,0.0619583390653133,524288,relErrorBound=0.0e+00
eta,sz3,mse,False,7.170716285705566,0.0619599968194961,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,9.437328338623049,0.0824062079191207,1048576,relErrorBound=0.0e+00
eta,sz3,mse,False,9.642498016357422,0.3052883148193359,32768,relErrorBound=1.0e-01
eta,sz3,mse,False,9.814834594726562,0.3059931099414825,32768,relErrorBound=1.0e-01
eta,sz3,mse,False,10.262134552001951,0.3065025806427002,65536,relErrorBound=1.0e-01
eta,sz3,mse,False,10.279253959655762,0.3068264722824096,262144,relErrorBound=1.0e-01
eta,sz3,mse,False,10.540051460266112,0.3070420324802398,131072,relErrorBound=1.0e-01
eta,sz3,mse,False,10.696451187133787,0.3075065016746521,262144,relErrorBound=1.0e-01
eta,sz3,mse,False,10.807734489440918,0.3081224262714386,524288,relErrorBound=1.0e-01
eta,sz3,mse,False,10.84237575531006,0.3084956109523773,1048576,relErrorBound=1.0e-01
eta,sz3,mse,False,13.8292818069458,0.3336208462715149,1048576,relErrorBound=1.0e-01
eta,sz3,mse,False,9572.900390625,10.185503005981444,1048576,relErrorBound=1.0e+00
eta,sz3,rel_error_avg,False,1.0974068641662598,0.0,16384,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,1.1186835765838623,0.0006968094385229,16384,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,1.1553301811218262,0.001629291800782,16384,relErrorBound=0.0e+00
eta,sz3,rel_error_avg,False,1.2824522256851196,0.0048448960296809,16384,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,1.3891267776489258,0.0059545324184,8192,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,1.949955463409424,0.0059656468220055,16384,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,2.5155906677246094,0.005978216882795,32768,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,2.9354097843170166,0.0059876972809433,65536,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,3.2342894077301025,0.0059945778921246,131072,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,3.426882743835449,0.005999089218676,262144,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,3.536026954650879,0.0060043828561902,524288,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,3.5856857299804688,0.0060092671774327,1048576,relErrorBound=1.0e-03
eta,sz3,rel_error_avg,False,3.611629962921143,0.0062307850457727,1048576,relErrorBound=0.0e+00
eta,sz3,rel_error_avg,False,4.949145793914795,0.0258117020130157,1048576,relErrorBound=0.0e+00
eta,sz3,rel_error_avg,False,5.30708122253418,0.044671569019556,32768,relErrorBound=1.0e-02
eta,sz3,rel_error_avg,False,5.547582149505615,0.0447177477180957,65536,relErrorBound=1.0e-02
eta,sz3,rel_error_avg,False,5.606574058532715,0.0447509437799453,131072,relErrorBound=1.0e-02
eta,sz3,rel_error_avg,False,5.710447788238525,0.0447769127786159,262144,relErrorBound=1.0e-02
eta,sz3,rel_error_avg,False,5.765800476074219,0.0447990521788597,524288,relErrorBound=1.0e-02
eta,sz3,rel_error_avg,False,5.790780544281006,0.0448119789361953,1048576,relErrorBound=1.0e-02
eta,sz3,rel_error_avg,False,5.845199108123779,0.0463897325098514,1048576,relErrorBound=0.0e+00
eta,sz3,rel_error_avg,False,9.437328338623049,0.1709995567798614,1048576,relErrorBound=0.0e+00
eta,sz3,rel_error_avg,False,10.632568359375,0.2964521646499634,8192,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,11.827016830444336,0.296499103307724,16384,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,12.587721824645996,0.2965374886989593,32768,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,13.265082359313965,0.2965675890445709,65536,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,13.578217506408691,0.2965935468673706,131072,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,13.729025840759276,0.2966322898864746,262144,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,13.8292818069458,0.2966586649417877,1048576,relErrorBound=1.0e-01
eta,sz3,rel_error_avg,False,9572.900390625,1.0,1048576,relErrorBound=1.0e+00
eta,sz3,nrmse,False,1.0974068641662598,0.0,16384,relErrorBound=1.0e-03
eta,sz3,nrmse,False,1.1186835765838623,0.0001600569727175,16384,relErrorBound=1.0e-03
eta,sz3,nrmse,False,1.1553301811218262,0.0002706094063984,16384,relErrorBound=0.0e+00
eta,sz3,nrmse,False,1.2824522256851196,0.0004364566974312,16384,relErrorBound=1.0e-03
eta,sz3,nrmse,False,1.5548593997955322,0.000493065242082,32768,relErrorBound=1.0e-03
eta,sz3,nrmse,False,1.9694629907608032,0.0004939961459891,65536,relErrorBound=1.0e-03
eta,sz3,nrmse,False,2.3505969047546387,0.0004947298495318,131072,relErrorBound=1.0e-03
eta,sz3,nrmse,False,2.633280038833618,0.0004956248219175,262144,relErrorBound=1.0e-03
eta,sz3,nrmse,False,2.854354858398437,0.0004962175149072,524288,relErrorBound=1.0e-03
eta,sz3,nrmse,False,2.982906103134156,0.0004965640291206,1048576,relErrorBound=1.0e-03
eta,sz3,nrmse,False,3.00386381149292,0.00051708685301,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,3.119565725326538,0.0005744958051507,524288,relErrorBound=1.0e-03
eta,sz3,nrmse,False,3.2342894077301025,0.0005746330135565,131072,relErrorBound=1.0e-03
eta,sz3,nrmse,False,3.426882743835449,0.0005746896703524,262144,relErrorBound=1.0e-03
eta,sz3,nrmse,False,3.536026954650879,0.0005754022357846,524288,relErrorBound=1.0e-03
eta,sz3,nrmse,False,3.5856857299804688,0.0005758491394057,1048576,relErrorBound=1.0e-03
eta,sz3,nrmse,False,3.611629962921143,0.0006000305232409,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,3.888574361801148,0.002584460109902,262144,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.06035852432251,0.0025845407830598,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.113952159881592,0.0029976089272171,131072,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.257418632507324,0.0029980129287291,262144,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.334575653076172,0.0029985311273439,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.353771209716797,0.0029990407555655,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.949145793914795,0.0030196145008754,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,4.977776527404785,0.0057542982375483,524288,relErrorBound=1.0e-02
eta,sz3,nrmse,False,5.00825834274292,0.0057614168224231,1048576,relErrorBound=1.0e-02
eta,sz3,nrmse,False,5.0184197425842285,0.0057622070396872,1048576,relErrorBound=1.0e-02
eta,sz3,nrmse,False,5.30708122253418,0.0057823718124323,32768,relErrorBound=1.0e-02
eta,sz3,nrmse,False,5.547582149505615,0.0057861653294495,65536,relErrorBound=1.0e-02
eta,sz3,nrmse,False,5.790780544281006,0.0057864696584469,1048576,relErrorBound=1.0e-02
eta,sz3,nrmse,False,5.845199108123779,0.0060242639585519,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,6.846474647521973,0.0258519723773629,65536,relErrorBound=0.0e+00
eta,sz3,nrmse,False,6.926624298095703,0.0258534905227778,131072,relErrorBound=0.0e+00
eta,sz3,nrmse,False,7.134342193603516,0.0258549440654159,524288,relErrorBound=0.0e+00
eta,sz3,nrmse,False,7.170716285705566,0.0258552899498894,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,9.437328338623049,0.0298176686219582,1048576,relErrorBound=0.0e+00
eta,sz3,nrmse,False,9.642498016357422,0.0573916630893808,32768,relErrorBound=1.0e-01
eta,sz3,nrmse,False,9.814834594726562,0.0574578727075968,32768,relErrorBound=1.0e-01
eta,sz3,nrmse,False,10.262134552001951,0.0575056857581843,65536,relErrorBound=1.0e-01
eta,sz3,nrmse,False,10.279253959655762,0.0575360618366398,262144,relErrorBound=1.0e-01
eta,sz3,nrmse,False,10.540051460266112,0.0575562691988184,131072,relErrorBound=1.0e-01
eta,sz3,nrmse,False,10.696451187133787,0.0575997860611032,262144,relErrorBound=1.0e-01
eta,sz3,nrmse,False,10.807734489440918,0.0576574423671086,524288,relErrorBound=1.0e-01
eta,sz3,nrmse,False,10.84237575531006,0.0576923479131885,1048576,relErrorBound=1.0e-01
eta,sz3,nrmse,False,13.8292818069458,0.0599957254278854,1048576,relErrorBound=1.0e-01
eta,sz3,nrmse,False,9572.900390625,0.3315010892121456,1048576,relErrorBound=1.0e+00
eta,sz3,compression_throughput_mbps,True,5014.37646484375,312.0993347167969,524288,relErrorBound=1.0e+00
eta,sz3,compression_throughput_mbps,True,9572.900390625,310.6019897460937,1048576,relErrorBound=1.0e+00
eta,sz3,decompression_throughput_mbps,True,2568.339111328125,3658.918701171875,262144,relErrorBound=1.0e+00
eta,sz3,decompression_throughput_mbps,True,5014.37646484375,3596.436767578125,524288,relErrorBound=1.0e+00
eta,sz3,decompression_throughput_mbps,True,9572.900390625,3586.89501953125,1048576,relErrorBound=1.0e+00
eta,zstd-trunc,psnr,True,1.104859471321106,,1048576,"truncBits=0, level=5"
eta,zstd-trunc,psnr,True,1.1169986724853516,152.89218139648438,1048576,"truncBits=1, level=5"
eta,zstd-trunc,psnr,True,1.1330132484436035,144.4447479248047,1048576,"truncBits=2, level=5"
eta,zstd-trunc,psnr,True,1.161078929901123,137.4517364501953,1048576,"truncBits=3, level=5"
eta,zstd-trunc,psnr,True,1.1999329328536987,130.99305725097656,1048576,"truncBits=4, level=5"
eta,zstd-trunc,psnr,True,1.2506093978881836,124.75816345214844,1048576,"truncBits=5, level=5"
eta,zstd-trunc,psnr,True,1.3167486190795898,118.63475036621094,1048576,"truncBits=6, level=5"
eta,zstd-trunc,psnr,True,1.3375811576843262,112.55988311767578,1048576,"truncBits=7, level=5"
eta,zstd-trunc,psnr,True,1.431357979774475,106.51457214355467,1048576,"truncBits=8, level=5"
eta,zstd-trunc,psnr,True,1.5003533363342283,100.48912048339844,1048576,"truncBits=9, level=5"
eta,zstd-trunc,psnr,True,1.5823386907577517,94.46350860595705,1048576,"truncBits=10, level=5"
eta,zstd-trunc,psnr,True,1.6778682470321655,88.43626403808594,1048576,"truncBits=11, level=5"
eta,zstd-trunc,psnr,True,1.7939558029174805,82.42066955566406,1048576,"truncBits=12, level=5"
eta,zstd-trunc,psnr,True,1.932865858078003,76.39081573486328,1048576,"truncBits=13, level=5"
eta,zstd-trunc,psnr,True,2.0971567630767822,70.37556457519531,1048576,"truncBits=14, level=5"
eta,zstd-trunc,psnr,True,2.2799391746521,64.33509826660156,1048576,"truncBits=15, level=5"
eta,zstd-trunc,psnr,True,2.4990105628967285,58.33835983276367,1048576,"truncBits=16, level=5"
eta,zstd-trunc,psnr,True,2.7478127479553223,52.24409103393555,1048576,"truncBits=17, level=5"
eta,zstd-trunc,psnr,True,3.060663938522339,46.38853073120117,1048576,"truncBits=18, level=5"
eta,zstd-trunc,psnr,True,3.422337532043457,40.31365203857422,1048576,"truncBits=19, level=5"
eta,zstd-trunc,psnr,True,3.879996061325073,35.53887176513672,262144,"truncBits=20, level=5"
eta,zstd-trunc,psnr,True,4.485969066619873,29.85854721069336,262144,"truncBits=21, level=5"
eta,zstd-trunc,psnr,True,5.110907554626465,26.061786651611328,262144,"truncBits=22, level=5"
eta,zstd-trunc,psnr,True,5.901881694793701,21.351119995117188,262144,"truncBits=23, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.104859471321106,0.0,1048576,"truncBits=0, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.1169986724853516,1.3372178386816813e-07,1048576,"truncBits=1, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.1330132484436035,4.009253871117835e-07,1048576,"truncBits=2, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.161078929901123,9.357146950605966e-07,1048576,"truncBits=3, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.1999329328536987,2.003877398237819e-06,1048576,"truncBits=4, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.2506093978881836,4.142757006775355e-06,1048576,"truncBits=5, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.3167486190795898,8.418287507083733e-06,1048576,"truncBits=6, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.3375811576843262,1.6976578990579583e-05,1048576,"truncBits=7, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.431357979774475,3.4084441722370684e-05,1048576,"truncBits=8, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.5003533363342283,6.824485899414867e-05,1048576,"truncBits=9, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.5823386907577517,0.0001366301585221,1048576,"truncBits=10, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.6778682470321655,0.0002734246081672,1048576,"truncBits=11, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.7939558029174805,0.0005467133596539,1048576,"truncBits=12, level=5"
eta,zstd-trunc,wasserstein_distance,False,1.932865858078003,0.0010944312671199,1048576,"truncBits=13, level=5"
eta,zstd-trunc,wasserstein_distance,False,2.0971567630767822,0.0021864231675863,1048576,"truncBits=14, level=5"
eta,zstd-trunc,wasserstein_distance,False,2.2799391746521,0.0043806508183479,1048576,"truncBits=15, level=5"
eta,zstd-trunc,wasserstein_distance,False,2.4990105628967285,0.0087507534772157,1048576,"truncBits=16, level=5"
eta,zstd-trunc,wasserstein_distance,False,2.7478127479553223,0.0176601745188236,1048576,"truncBits=17, level=5"
eta,zstd-trunc,wasserstein_distance,False,3.060663938522339,0.0345419161021709,1048576,"truncBits=18, level=5"
eta,zstd-trunc,wasserstein_distance,False,3.422337532043457,0.0702041983604431,1048576,"truncBits=19, level=5"
eta,zstd-trunc,wasserstein_distance,False,3.879996061325073,0.1242259517312049,262144,"truncBits=20, level=5"
eta,zstd-trunc,wasserstein_distance,False,4.485969066619873,0.241907462477684,262144,"truncBits=21, level=5"
eta,zstd-trunc,wasserstein_distance,False,5.110907554626465,0.3844197392463684,262144,"truncBits=22, level=5"
eta,zstd-trunc,wasserstein_distance,False,5.901881694793701,0.6380123496055603,262144,"truncBits=23, level=5"
eta,zstd-trunc,ks_statistic,False,1.104859471321106,0.0,1048576,"truncBits=0, level=5"
eta,zstd-trunc,ks_statistic,False,1.1169986724853516,1.9073486328125e-06,1048576,"truncBits=1, level=5"
eta,zstd-trunc,ks_statistic,False,1.1330132484436035,3.3974647521972656e-06,1048576,"truncBits=2, level=5"
eta,zstd-trunc,ks_statistic,False,1.161078929901123,4.51505184173584e-06,1048576,"truncBits=3, level=5"
eta,zstd-trunc,ks_statistic,False,1.1999329328536987,6.400048732757568e-06,1048576,"truncBits=4, level=5"
eta,zstd-trunc,ks_statistic,False,1.2506093978881836,1.0155141353607178e-05,1048576,"truncBits=5, level=5"
eta,zstd-trunc,ks_statistic,False,1.3167486190795898,1.6923993825912476e-05,1048576,"truncBits=6, level=5"
eta,zstd-trunc,ks_statistic,False,1.3375811576843262,2.9712915420532227e-05,1048576,"truncBits=7, level=5"
eta,zstd-trunc,ks_statistic,False,1.431357979774475,5.152076482772827e-05,1048576,"truncBits=8, level=5"
eta,zstd-trunc,ks_statistic,False,1.5003533363342283,9.25213098526001e-05,1048576,"truncBits=9, level=5"
eta,zstd-trunc,ks_statistic,False,1.5823386907577517,0.0001748800277709,1048576,"truncBits=10, level=5"
eta,zstd-trunc,ks_statistic,False,1.6778682470321655,0.0003366023302078,1048576,"truncBits=11, level=5"
eta,zstd-trunc,ks_statistic,False,1.7939558029174805,0.0006709545850753,1048576,"truncBits=12, level=5"
eta,zstd-trunc,ks_statistic,False,1.932865858078003,0.0012994185090065,1048576,"truncBits=13, level=5"
eta,zstd-trunc,ks_statistic,False,2.0971567630767822,0.0025713890790939,1048576,"truncBits=14, level=5"
eta,zstd-trunc,ks_statistic,False,2.2799391746521,0.0051172077655792,1048576,"truncBits=15, level=5"
eta,zstd-trunc,ks_statistic,False,2.4990105628967285,0.0100881084799766,1048576,"truncBits=16, level=5"
eta,zstd-trunc,ks_statistic,False,2.7478127479553223,0.0193672273308038,1048576,"truncBits=17, level=5"
eta,zstd-trunc,ks_statistic,False,3.060663938522339,0.0333716571331024,1048576,"truncBits=18, level=5"
eta,zstd-trunc,ks_statistic,False,3.422337532043457,0.0585894845426082,1048576,"truncBits=19, level=5"
eta,zstd-trunc,ks_statistic,False,3.879996061325073,0.097828671336174,262144,"truncBits=20, level=5"
eta,zstd-trunc,ks_statistic,False,5.110907554626465,0.1569807976484298,262144,"truncBits=22, level=5"
eta,zstd-trunc,ks_statistic,False,5.901881694793701,0.2167674154043197,262144,"truncBits=23, level=5"
eta,zstd-trunc,mse,False,1.104859471321106,0.0,1048576,"truncBits=0, level=5"
eta,zstd-trunc,mse,False,1.1169986724853516,4.762056498913356e-14,1048576,"truncBits=1, level=5"
eta,zstd-trunc,mse,False,1.1330132484436035,3.3307219287313793e-13,1048576,"truncBits=2, level=5"
eta,zstd-trunc,mse,False,1.161078929901123,1.666628857491248e-12,1048576,"truncBits=3, level=5"
eta,zstd-trunc,mse,False,1.1999329328536987,7.374050155217748e-12,1048576,"truncBits=4, level=5"
eta,zstd-trunc,mse,False,1.2506093978881836,3.09881530158318e-11,1048576,"truncBits=5, level=5"
eta,zstd-trunc,mse,False,1.3167486190795898,1.2692219497623114e-10,1048576,"truncBits=6, level=5"
eta,zstd-trunc,mse,False,1.3375811576843262,5.140731174080313e-10,1048576,"truncBits=7, level=5"
eta,zstd-trunc,mse,False,1.431357979774475,2.06802419633334e-09,1048576,"truncBits=8, level=5"
eta,zstd-trunc,mse,False,1.5003533363342283,8.281341834504019e-09,1048576,"truncBits=9, level=5"
eta,zstd-trunc,mse,False,1.5823386907577517,3.3163605195341006e-08,1048576,"truncBits=10, level=5"
eta,zstd-trunc,mse,False,1.6778682470321655,1.328576360037914e-07,1048576,"truncBits=11, level=5"
eta,zstd-trunc,mse,False,1.7939558029174805,5.308171466822387e-07,1048576,"truncBits=12, level=5"
eta,zstd-trunc,mse,False,1.932865858078003,2.127801508322591e-06,1048576,"truncBits=13, level=5"
eta,zstd-trunc,mse,False,2.0971567630767822,8.500731382810045e-06,1048576,"truncBits=14, level=5"
eta,zstd-trunc,mse,False,2.2799391746521,3.415880928514525e-05,1048576,"truncBits=15, level=5"
eta,zstd-trunc,mse,False,2.4990105628967285,0.0001358865265501,1048576,"truncBits=16, level=5"
eta,zstd-trunc,mse,False,2.7478127479553223,0.0005528448382392,1048576,"truncBits=17, level=5"
eta,zstd-trunc,mse,False,3.060663938522339,0.0021289205178618,1048576,"truncBits=18, level=5"
eta,zstd-trunc,mse,False,3.422337532043457,0.0086227776482701,1048576,"truncBits=19, level=5"
eta,zstd-trunc,mse,False,3.879996061325073,0.0258895978331565,262144,"truncBits=20, level=5"
eta,zstd-trunc,mse,False,4.485969066619873,0.0957542136311531,262144,"truncBits=21, level=5"
eta,zstd-trunc,mse,False,5.110907554626465,0.2295270562171936,262144,"truncBits=22, level=5"
eta,zstd-trunc,mse,False,5.901881694793701,0.6790481805801392,262144,"truncBits=23, level=5"
eta,zstd-trunc,rel_error_avg,False,1.104859471321106,0.0,1048576,"truncBits=0, level=5"
eta,zstd-trunc,rel_error_avg,False,1.1169986724853516,4.5228759404380994e-08,1048576,"truncBits=1, level=5"
eta,zstd-trunc,rel_error_avg,False,1.1330132484436035,1.3566472034653998e-07,1048576,"truncBits=2, level=5"
eta,zstd-trunc,rel_error_avg,False,1.161078929901123,3.1650014875594934e-07,1048576,"truncBits=3, level=5"
eta,zstd-trunc,rel_error_avg,False,1.1999329328536987,6.778598162782146e-07,1048576,"truncBits=4, level=5"
eta,zstd-trunc,rel_error_avg,False,1.2506093978881836,1.4015558917890305e-06,1048576,"truncBits=5, level=5"
eta,zstd-trunc,rel_error_avg,False,1.3167486190795898,2.848461917892564e-06,1048576,"truncBits=6, level=5"
eta,zstd-trunc,rel_error_avg,False,1.3375811576843262,5.742968369304435e-06,1048576,"truncBits=7, level=5"
eta,zstd-trunc,rel_error_avg,False,1.431357979774475,1.153185348812258e-05,1048576,"truncBits=8, level=5"
eta,zstd-trunc,rel_error_avg,False,1.5003533363342283,2.309417686774396e-05,1048576,"truncBits=9, level=5"
eta,zstd-trunc,rel_error_avg,False,1.5823386907577517,4.623500717571005e-05,1048576,"truncBits=10, level=5"
eta,zstd-trunc,rel_error_avg,False,1.6778682470321655,9.251679148292168e-05,1048576,"truncBits=11, level=5"
eta,zstd-trunc,rel_error_avg,False,1.7939558029174805,0.0001850514527177,1048576,"truncBits=12, level=5"
eta,zstd-trunc,rel_error_avg,False,1.932865858078003,0.0003702808462549,1048576,"truncBits=13, level=5"
eta,zstd-trunc,rel_error_avg,False,2.0971567630767822,0.0007398881716653,1048576,"truncBits=14, level=5"
eta,zstd-trunc,rel_error_avg,False,2.2799391746521,0.0014809215208515,1048576,"truncBits=15, level=5"
eta,zstd-trunc,rel_error_avg,False,2.4990105628967285,0.0029608693439513,1048576,"truncBits=16, level=5"
eta,zstd-trunc,rel_error_avg,False,2.7478127479553223,0.0059621101245284,1048576,"truncBits=17, level=5"
eta,zstd-trunc,rel_error_avg,False,3.060663938522339,0.0117045016959309,1048576,"truncBits=18, level=5"
eta,zstd-trunc,rel_error_avg,False,3.422337532043457,0.0236253459006547,1048576,"truncBits=19, level=5"
eta,zstd-trunc,rel_error_avg,False,3.879996061325073,0.0433567427098751,262144,"truncBits=20, level=5"
eta,zstd-trunc,rel_error_avg,False,4.485969066619873,0.0837805643677711,262144,"truncBits=21, level=5"
eta,zstd-trunc,rel_error_avg,False,5.110907554626465,0.1434695720672607,262144,"truncBits=22, level=5"
eta,zstd-trunc,rel_error_avg,False,5.901881694793701,0.2414893805980682,262144,"truncBits=23, level=5"
eta,zstd-trunc,nrmse,False,1.104859471321106,0.0,1048576,"truncBits=0, level=5"
eta,zstd-trunc,nrmse,False,1.1169986724853516,2.266684062020116e-08,1048576,"truncBits=1, level=5"
eta,zstd-trunc,nrmse,False,1.1330132484436035,5.994637239218876e-08,1048576,"truncBits=2, level=5"
eta,zstd-trunc,nrmse,False,1.161078929901123,1.3409518004220818e-07,1048576,"truncBits=3, level=5"
eta,zstd-trunc,nrmse,False,1.1999329328536987,2.820634169164152e-07,1048576,"truncBits=4, level=5"
eta,zstd-trunc,nrmse,False,1.2506093978881836,5.782179437777771e-07,1048576,"truncBits=5, level=5"
eta,zstd-trunc,nrmse,False,1.3167486190795898,1.170206500061422e-06,1048576,"truncBits=6, level=5"
eta,zstd-trunc,nrmse,False,1.3375811576843262,2.355082720193752e-06,1048576,"truncBits=7, level=5"
eta,zstd-trunc,nrmse,False,1.431357979774475,4.723582739330865e-06,1048576,"truncBits=8, level=5"
eta,zstd-trunc,nrmse,False,1.5003533363342283,9.452443168357689e-06,1048576,"truncBits=9, level=5"
eta,zstd-trunc,nrmse,False,1.5823386907577517,1.8915794500342077e-05,1048576,"truncBits=10, level=5"
eta,zstd-trunc,nrmse,False,1.6778682470321655,3.7860555290156935e-05,1048576,"truncBits=11, level=5"
eta,zstd-trunc,nrmse,False,1.7939558029174805,7.567739787100504e-05,1048576,"truncBits=12, level=5"
eta,zstd-trunc,nrmse,False,1.932865858078003,0.0001515162716952,1048576,"truncBits=13, level=5"
eta,zstd-trunc,nrmse,False,2.0971567630767822,0.0003028460165242,1048576,"truncBits=14, level=5"
eta,zstd-trunc,nrmse,False,2.2799391746521,0.0006070788193503,1048576,"truncBits=15, level=5"
eta,zstd-trunc,nrmse,False,2.4990105628967285,0.0012108265015668,1048576,"truncBits=16, level=5"
eta,zstd-trunc,nrmse,False,2.7478127479553223,0.0024422794128013,1048576,"truncBits=17, level=5"
eta,zstd-trunc,nrmse,False,3.060663938522339,0.0047926249337873,1048576,"truncBits=18, level=5"
eta,zstd-trunc,nrmse,False,3.422337532043457,0.009645334925102,1048576,"truncBits=19, level=5"
eta,zstd-trunc,nrmse,False,3.879996061325073,0.0167130753493083,262144,"truncBits=20, level=5"
eta,zstd-trunc,nrmse,False,4.485969066619873,0.0321419829278767,262144,"truncBits=21, level=5"
eta,zstd-trunc,nrmse,False,5.110907554626465,0.0497634707312445,262144,"truncBits=22, level=5"
eta,zstd-trunc,nrmse,False,5.901881694793701,0.0855941363083466,262144,"truncBits=23, level=5"
eta,zstd-trunc,compression_throughput_mbps,True,1.1047734022140503,710.3037109375,131072,"truncBits=0, level=5"
