branches,chunk_size,compressor,mode,nthreads,quality,decomp_file,input_file,iterations,results_file,tree,abs_error_avg,abs_error_max,compressed_size_bytes,compression_ratio,compression_throughput_mbps,decompression_throughput_mbps,ks_p_value,ks_statistic,mse,original_size_bytes,psnr,q50_shift,q5_shift,q95_shift,q99_shift,rel_error_avg,rel_error_max,wasserstein_distance,host,timestamp,absErrorBound,blockSize,cmprAlgo,errorBoundMode,interpAlgo,interpAlpha,interpAnchorStride,interpBeta,interpDirection,l2normErrorBound,lorenzo,lorenzo2,openmp,psnrErrorBound,quantbinCnt,regression,regression2,relErrorBound,compressionLevel,truncBits,nrmse
AnalysisJetsAuxDyn.pt,1024,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,20.18427276611328,1118.720703125,10254902,1.0371129512786863,13.968257904052734,134.28407287597656,1.0,8.951127529144287e-05,2512.149658203125,10635492,87.01475524902344,0.103515625,1.041015625,1.0390625,3.5625,0.0010556413326412,0.0878303274512291,0.6951569318771362,x1000c0s0b0n0,2026-02-19 20:32:48,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,4.4592578345218846e-05
AnalysisJetsAuxDyn.pt,2048,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,59.11760711669922,1117.8984375,8723413,1.2191892862319946,20.391157150268555,81.19845581054688,0.9999995827674866,0.0002339333295822,6480.39501953125,10635492,82.89918518066406,0.048828125,2.0166015625,0.80859375,10.875,0.0030965348705649,0.089409053325653,1.3133209943771362,x1000c0s0b0n0,2026-02-19 20:32:55,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,7.162103118342234e-05
AnalysisJetsAuxDyn.pt,4096,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,80.00569915771484,1119.705078125,6449468,1.6490495204925537,30.21822738647461,91.19190216064452,0.9881699085235596,0.0003881305456161,9734.0146484375,10635492,81.13228607177734,0.720703125,3.337890625,0.25390625,3.734375,0.004197824280709,0.0928760468959808,1.7583757638931274,x1000c0s0b0n0,2026-02-19 20:33:01,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,8.77780295519868e-05
AnalysisJetsAuxDyn.pt,8192,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,94.2505340576172,1120.2861328125,4820428,2.2063376903533936,43.704856872558594,112.24588012695312,0.9697432518005372,0.0004253387451171,13426.306640625,10635492,79.73563385009766,0.267578125,3.263671875,3.0625,4.2109375,0.0049459766596555,0.0928760468959808,2.15997052192688,x1000c0s0b0n0,2026-02-19 20:33:05,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.00010309037292556966
AnalysisJetsAuxDyn.pt,16384,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,110.14868927001952,1121.33984375,3713097,2.864318370819092,62.39963150024414,130.3890838623047,0.9357923865318298,0.0004652366042137,18226.39453125,10635492,78.40819549560547,3.3359375,4.8046875,9.21484375,0.625,0.0057789962738752,0.1022321134805679,2.617872714996338,x1000c0s0b0n0,2026-02-19 20:33:08,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.00012011305503128673
AnalysisJetsAuxDyn.pt,32768,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,129.12506103515625,1121.681640625,2981731,3.566885232925415,89.80919647216797,144.00279235839844,0.5532109141349792,0.0006890147924423,24892.828125,10635492,77.05445861816406,2.794921875,8.3740234375,3.90234375,8.609375,0.006765576545149,0.1024585738778114,3.289733648300171,x1000c0s0b0n0,2026-02-19 20:33:11,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.00014037085656614566
AnalysisJetsAuxDyn.pt,65536,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,151.01544189453125,1121.5546875,2512779,4.2325615882873535,110.74031829833984,154.53427124023438,0.0739498883485794,0.0011136308312416,33897.9609375,10635492,75.71347045898438,1.701171875,6.42578125,9.66796875,12.578125,0.007905357517302,0.110503539443016,4.339425563812256,x1000c0s0b0n0,2026-02-19 20:33:14,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.0001638047975256257
AnalysisJetsAuxDyn.pt,131072,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,174.21311950683594,1122.025390625,2242717,4.7422356605529785,128.8472442626953,167.06442260742188,0.0055729756131768,0.0014874748885631,45256.25390625,10635492,74.45841979980469,2.212890625,13.501953125,7.5625,27.2109375,0.0091063017025589,0.1103213652968406,6.327735424041748,x1000c0s0b0n0,2026-02-19 20:33:16,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.0001892688446003527
AnalysisJetsAuxDyn.pt,262144,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,203.9268798828125,1122.169921875,2016539,5.274131774902344,143.2373809814453,174.05889892578125,3.874543381243711e-06,0.002224251627922,61754.11328125,10635492,73.1085433959961,2.27734375,10.42578125,1.01953125,20.96875,0.0106475194916129,0.1101908236742019,9.59860897064209,x1000c0s0b0n0,2026-02-19 20:33:19,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.00022109187096468246
AnalysisJetsAuxDyn.pt,524288,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,234.94387817382807,1122.189453125,1874137,5.674874305725098,152.0794677734375,179.35462951660156,1.226784229757527e-09,0.0028245039284229,82552.8125,10635492,71.84788513183594,23.79296875,8.0712890625,17.00390625,14.9375,0.012223488651216,0.1106225326657295,14.83090877532959,x1000c0s0b0n0,2026-02-19 20:33:21,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.00025562643700477954
AnalysisJetsAuxDyn.pt,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,275.7763061523437,1122.595703125,1760662,6.040621280670166,155.19219970703125,184.1948699951172,4.201178462772919e-23,0.0044315755367279,114002.4140625,10635492,70.44606018066406,10.3359375,8.609375,31.48046875,33.9140625,0.0142538109794259,0.1103053092956543,22.945880889892575,x1000c0s0b0n0,2026-02-19 20:33:23,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.001,,,0.00030039787332012156
AnalysisJetsAuxDyn.pt,1024,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,565.544921875,11135.365234375,5455400,1.9495347738265991,26.85665512084961,84.96858215332031,0.0,0.0070917271077632,498222.34375,10635492,64.04096984863281,17.521484375,117.248046875,16.15625,41.0078125,0.0296519808471202,0.94572776556015,35.250572204589844,x1000c0s0b0n0,2026-02-19 20:33:29,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0006279881228826268
AnalysisJetsAuxDyn.pt,2048,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,675.3243408203125,11204.01171875,3622185,2.936208963394165,48.052242279052734,113.11133575439452,0.0,0.0096292681992053,700546.125,10635492,62.56083679199219,28.30859375,157.2998046875,6.6640625,23.0546875,0.0354284569621086,0.9475197196006776,48.33152389526367,x1000c0s0b0n0,2026-02-19 20:33:33,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0007446602938727794
AnalysisJetsAuxDyn.pt,4096,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,799.41357421875,11205.44921875,2510907,4.235717296600342,74.6768569946289,145.59840393066406,0.0,0.0132646411657333,973483.625,10635492,61.13191604614258,30.90625,237.8974609375,31.5078125,46.7734375,0.0419519692659378,1.0,67.67721557617188,x1000c0s0b0n0,2026-02-19 20:33:36,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0008778173393538391
AnalysisJetsAuxDyn.pt,8192,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,942.3211669921876,11214.505859375,1848019,5.755077362060547,99.22777557373048,174.01986694335938,0.0,0.0176198724657297,1342667.375,10635492,59.73551940917969,43.54296875,331.2001953125,29.46484375,81.03125,0.0494619868695735,1.0000001192092896,90.3399658203125,x1000c0s0b0n0,2026-02-19 20:33:38,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0010309178229244516
AnalysisJetsAuxDyn.pt,16384,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,1101.4002685546875,11214.505859375,1452130,7.324063301086426,122.30130004882812,200.56581115722656,0.0,0.0212307982146739,1820046.625,10635492,58.41437911987305,57.220703125,414.904296875,19.2890625,70.5234375,0.0577874556183815,1.0000007152557373,116.93838500976562,x1000c0s0b0n0,2026-02-19 20:33:41,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0012002759014572131
AnalysisJetsAuxDyn.pt,32768,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,1290.029296875,11217.30078125,1195452,8.896628379821777,141.06484985351562,222.98794555664065,0.0,0.0264390222728252,2474554.0,10635492,57.08023452758789,140.10546875,556.302734375,5.37890625,76.9921875,0.0676124766469001,1.0,156.21763610839844,x1000c0s0b0n0,2026-02-19 20:33:43,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0013995496099485384
AnalysisJetsAuxDyn.pt,65536,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,1506.277099609375,11218.0078125,1026228,10.363673210144045,154.8405303955078,236.0862579345703,0.0,0.0326153226196765,3347950.5,10635492,55.76741027832031,231.7109375,778.0498046875,31.703125,150.546875,0.0789086148142814,1.0000007152557373,208.22625732421875,x1000c0s0b0n0,2026-02-19 20:33:45,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0016279060752612115
AnalysisJetsAuxDyn.pt,131072,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,1730.8753662109375,11220.3134765625,912491,11.65544891357422,164.155029296875,243.97189331054688,0.0,0.0400688573718071,4420687.0,10635492,54.560302734375,354.642578125,1049.35546875,40.17578125,140.515625,0.0905354619026184,0.9999999403953552,272.7398376464844,x1000c0s0b0n0,2026-02-19 20:33:47,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0018706162943462595
AnalysisJetsAuxDyn.pt,262144,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,2018.090576171875,11221.94921875,816732,13.02200984954834,171.7196502685547,253.00994873046875,0.0,0.0504559688270092,5971603.5,10635492,53.25429534912109,544.08203125,1459.47265625,1.0,304.546875,0.1055292338132858,1.0000014305114746,388.16943359375,x1000c0s0b0n0,2026-02-19 20:33:48,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.0021741290138903562
AnalysisJetsAuxDyn.pt,524288,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,2312.8583984375,11222.0341796875,743504,14.30455207824707,177.2459716796875,264.4226379394531,0.0,0.062271874397993,7874314.5,10635492,52.05307388305664,587.904296875,1863.26171875,35.7734375,289.6796875,0.1208245828747749,1.0199147462844849,545.5398559570312,x1000c0s0b0n0,2026-02-19 20:33:50,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.002496584144689909
AnalysisJetsAuxDyn.pt,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,2685.592041015625,11225.974609375,671215,15.845134735107422,181.2981109619141,282.5637512207031,0.0,0.0893499255180358,10633480.0,10635492,50.74844741821289,611.09765625,1965.484375,142.5546875,26.421875,0.13996322453022,1.0206290483474731,800.7932739257812,x1000c0s0b0n0,2026-02-19 20:33:52,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.01,,,0.002901199133585964
AnalysisJetsAuxDyn.pt,1024,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,5500.1708984375,100297.0078125,2468627,4.308261871337891,60.55417251586914,157.0735321044922,0.0,0.1796621978282928,45109328.0,10635492,44.47254180908203,2842.154296875,4946.728515625,1443.0703125,1138.15625,0.2997015118598938,4.196315288543701,2606.8369140625,x1000c0s0b0n0,2026-02-19 20:33:55,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.005975482908135886
AnalysisJetsAuxDyn.pt,2048,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,6210.22216796875,102564.5,1454682,7.311214447021484,92.2126235961914,215.18946838378903,0.0,0.1939065754413604,57378644.0,10635492,43.42770004272461,3159.04296875,7002.2431640625,1902.63671875,1739.40625,0.3367951810359955,4.196315288543701,2915.233154296875,x1000c0s0b0n0,2026-02-19 20:33:57,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.006739302803623809
AnalysisJetsAuxDyn.pt,4096,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,6856.93115234375,102564.5,887944,11.9776611328125,126.76719665527344,284.40240478515625,0.0,0.1900101900100708,70770056.0,10635492,42.51670837402344,3380.0,11917.9853515625,2874.9765625,2431.0390625,0.3682382106781006,4.196315288543701,3162.567626953125,x1000c0s0b0n0,2026-02-19 20:33:59,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.007484531136483605
AnalysisJetsAuxDyn.pt,8192,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,7465.56201171875,109436.8515625,568640,18.703384399414062,158.5889892578125,386.461181640625,0.0,0.1822185516357422,85982272.0,10635492,41.67111206054688,3402.181640625,11917.9853515625,4185.19140625,3460.46875,0.3963911235332489,4.456707000732422,3382.082763671875,x1000c0s0b0n0,2026-02-19 20:34:01,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.008249816490604923
AnalysisJetsAuxDyn.pt,16384,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,8241.29296875,111269.0546875,368312,28.87631225585937,181.892333984375,477.6777648925781,0.0,0.2288036942481994,106470704.0,10635492,40.74290466308594,3598.484375,5316.693359375,5268.78515625,4121.0703125,0.4381567239761352,4.456707000732422,3909.642333984375,x1000c0s0b0n0,2026-02-19 20:34:02,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.009180258126109094
AnalysisJetsAuxDyn.pt,32768,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,9549.3759765625,112135.7109375,242978,43.77141952514648,201.0301818847656,563.5587768554688,0.0,0.3149183988571167,141702768.0,10635492,39.50142288208008,4854.4296875,9795.439453125,4949.94140625,5684.0,0.5147359371185303,4.557701110839844,5115.0830078125,x1000c0s0b0n0,2026-02-19 20:34:03,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.010590805607227208
AnalysisJetsAuxDyn.pt,65536,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,11700.51953125,112135.7109375,166219,63.98481369018555,216.8535003662109,635.4578247070312,0.0,0.4525620341300964,200183728.0,10635492,38.00091552734375,7751.517578125,11917.9853515625,870.09375,8197.3828125,0.6409077644348145,4.869123935699463,7384.498046875,x1000c0s0b0n0,2026-02-19 20:34:05,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.012587927015337485
AnalysisJetsAuxDyn.pt,131072,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,14288.56640625,112135.7109375,124361,85.5211181640625,229.9972076416016,666.6704711914062,0.0,0.5013109445571899,278278880.0,10635492,36.57040023803711,10360.65625,11917.986328125,848.3515625,12152.359375,0.7816134691238403,4.8739213943481445,9761.412109375,x1000c0s0b0n0,2026-02-19 20:34:06,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.01484157370552691
AnalysisJetsAuxDyn.pt,262144,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,17563.1953125,112135.7109375,100189,106.15428924560548,242.1446990966797,699.0283203125,0.0,0.5179634690284729,387754560.0,10635492,35.129634857177734,13501.4140625,11917.9873046875,209.78515625,13474.4375,0.9469054341316224,4.8739213943481445,12304.740234375,x1000c0s0b0n0,2026-02-19 20:34:07,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.01751936200968351
AnalysisJetsAuxDyn.pt,524288,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,20165.701171875,112180.6015625,91118,116.72218322753906,250.52667236328125,703.0680541992188,0.0,0.4252948760986328,488819648.0,10635492,34.12371826171875,11592.880859375,11917.9873046875,209.78515625,13474.4375,1.0544642210006714,5.195757389068604,14166.3896484375,x1000c0s0b0n0,2026-02-19 20:34:08,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.01967044372332655
AnalysisJetsAuxDyn.pt,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,22445.912109375,112259.9296875,90971,116.91079711914062,258.43267822265625,702.7030029296875,0.0,0.6409392356872559,590055488.0,10635492,33.3062744140625,19550.36328125,11917.98828125,333.09375,13511.2109375,1.1193066835403442,5.195757389068604,16164.3798828125,x1000c0s0b0n0,2026-02-19 20:34:09,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,0.1,,,0.021611566960101223
AnalysisJetsAuxDyn.pt,1024,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23250.330078125,1109433.25,1505879,7.062647342681885,109.1770477294922,258.88214111328125,0.0,0.9906625747680664,751548608.0,10635492,32.25563430786133,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9994574189186096,4.194870471954346,22880.23046875,x1000c0s0b0n0,2026-02-19 20:34:11,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.024390368798527712
AnalysisJetsAuxDyn.pt,2048,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23307.787109375,1111177.75,731924,14.530869483947754,156.63719177246094,363.7000122070313,0.0,0.9968919157981871,761105408.0,10635492,32.20075607299805,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9996347427368164,4.04131555557251,23174.916015625,x1000c0s0b0n0,2026-02-19 20:34:12,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.024544954632740684
AnalysisJetsAuxDyn.pt,4096,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23333.330078125,1111177.75,376446,28.252370834350582,201.45797729492188,510.7340087890625,0.0,0.9985320568084716,766602176.0,10635492,32.16950225830078,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9998384714126588,1.0,23260.865234375,x1000c0s0b0n0,2026-02-19 20:34:13,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.024633428054611314
AnalysisJetsAuxDyn.pt,8192,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23345.955078125,1111177.75,187154,56.82748794555664,236.3940277099609,633.2562255859375,0.0,0.9993091225624084,769802752.0,10635492,32.15140914916992,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9999356865882874,1.0,23306.265625,x1000c0s0b0n0,2026-02-19 20:34:14,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.024684796966457
AnalysisJetsAuxDyn.pt,16384,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23351.759765625,1111177.75,94992,111.96197509765624,257.1882629394531,710.1571655273438,0.0,0.9996634125709534,771563264.0,10635492,32.14148712158203,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.999973475933075,1.0,23328.875,x1000c0s0b0n0,2026-02-19 20:34:15,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.02471300748069022
AnalysisJetsAuxDyn.pt,32768,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23354.611328125,1111639.0,49431,215.1583404541016,269.2052917480469,759.5054931640625,0.0,0.9998454451560974,772567936.0,10635492,32.13583755493164,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9999895691871644,1.0,23343.630859375,x1000c0s0b0n0,2026-02-19 20:34:16,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.02472909196178487
AnalysisJetsAuxDyn.pt,65536,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23355.88671875,1111702.75,25371,419.1987609863281,274.38690185546875,782.4954833984375,0.0,0.9999221563339232,773109248.0,10635492,32.13279342651367,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9999955296516418,1.0,23349.451171875,x1000c0s0b0n0,2026-02-19 20:34:17,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.024737753860383068
AnalysisJetsAuxDyn.pt,131072,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,10,/eagle/UIC-HPC/amy/sz3-sweep.20260219_203238/results.jsonl,CollectionTree,23356.521484375,1112163.0,11751,905.0712280273438,278.3903503417969,794.396484375,0.0,0.999962031841278,773427072.0,10635492,32.13100814819336,19550.36328125,11917.986328125,49972.3046875,86802.0234375,0.9999980926513672,1.0,23352.693359375,x1000c0s0b0n0,2026-02-19 20:34:18,0.001,128.0,0.0,1.0,1.0,1.25,-1.0,2.0,0.0,0.0,True,False,False,0.0,65536.0,True,False,1.0,,,0.02474283816381719
